EAST,NORTH,RL,Auppm,Agppm,Cuppm,Asppm,Sper,CODE,OX,ISBD
243900,1002230,1875,0.49148,1.161,579.42,15.33,1.3935,C1,TR1,1.98
243905,1002230,1875,0.53404,1.233,613.33,16.43,1.2037,C1,TR1,2.266
243910,1002230,1875,0.53358,1.309,665.26,18.91,1.3534,C1,TR1,2.112
243915,1002230,1875,0.5652,1.524,771.12,22.97,1.3156,C1,TR1,1.98
243920,1002230,1875,0.57107,1.614,783.47,24.66,1.2675,C1,TR1,2.09
243925,1002230,1875,0.57235,1.706,870.35,26.04,1.4061,C1,TR1,2.222
243930,1002230,1875,0.55285,1.994,969.01,26.03,1.3362,C1,TR1,2.42
243935,1002230,1875,0.56275,2.151,985.91,23.83,1.2285,C1,TR1,2.288
243940,1002230,1875,0.58384,2.451,1071.59,25.36,1.0209,C1,TR1,2.002
243945,1002230,1875,0.67082,2.519,1077.47,20.45,1.0906,C1,TR1,2.266
243950,1002230,1875,0.67885,2.562,1023.36,18.79,1.1563,C1,TR1,2.222
243955,1002230,1875,0.61647,2.575,738.51,6.56,0.0084,C1,TR1,2.42
243960,1002230,1875,0.58207,2.347,710.43,2.39,0.0048,C1,TR1,2.42
243965,1002230,1875,0.53441,3.682,766.91,0,0,C1,TR1,2.266
243970,1002230,1875,0.55508,3.143,647.62,0,0,C1,TR1,2.024
243975,1002230,1875,0.502,2.25,541,0,0,C1,TR1,2.332
243900,1002240,1875,0.49429,1.154,582.86,14.55,1.0458,C1,TR1,2.068
243905,1002240,1875,0.52821,1.291,638.66,17.23,0.8643,C1,TR1,2.178
243910,1002240,1875,0.51295,1.466,700.52,23.07,0.9552,C1,TR1,2.244
243915,1002240,1875,0.54684,1.566,783.47,25.16,1.0348,C1,TR1,2.354
243920,1002240,1875,0.55582,1.603,790.05,24.81,1.0114,C1,TR1,2.354
243925,1002240,1875,0.54485,1.746,853.92,24.58,1.1071,C1,TR1,2.266
243930,1002240,1875,0.53505,2.099,960.32,26.03,1.0533,C1,TR1,2.112
243935,1002240,1875,0.54511,2.369,999.35,23.6,0.919,C1,TR1,2.288
243940,1002240,1875,0.56804,2.593,1001.47,21.96,0.7137,C1,TR1,2.068
243945,1002240,1875,0.6313,2.51,949.81,18.23,0.572,C1,TR1,2.134
243950,1002240,1875,0.59331,2.567,795.53,13.3,0.3623,C1,TR1,2.31
243955,1002240,1875,0.59591,2.401,707.21,5.98,0.0082,C1,TR1,2.266
243960,1002240,1875,0.56904,2.399,694.2,2,0.004,C1,TR1,2.068
243965,1002240,1875,0.58078,2.593,715.82,1.65,0.003,C1,TR1,2.178
243970,1002240,1875,0.53409,3.558,761.84,0,0,C1,TR1,2.31
243975,1002240,1875,0.47691,2.715,614.91,0,0,C1,TR1,2.332
243920,1002250,1875,0.52546,1.721,809.53,25.58,0.7577,C1,TR1,2.156
243925,1002250,1875,0.56534,1.985,860.75,23.57,0.6964,C1,TR1,2.2
243930,1002250,1875,0.52018,2.272,977.54,26.35,0.6932,C1,TR1,2.42
243935,1002250,1875,0.52504,2.471,976.04,22.41,0.6817,C1,TR1,2.244
243940,1002250,1875,0.54845,2.651,956.38,19.99,0.5162,C1,OX1,1.84
243945,1002250,1875,0.61278,2.562,909.15,16.61,0.4199,C1,OX1,1.84
243950,1002250,1875,0.57811,2.661,753.96,10.97,0.0556,C1,OX1,2.18
243955,1002250,1875,0.5819,2.457,695.61,5.08,0.007,C1,OX1,2.08
243960,1002250,1875,0.60181,2.516,710.99,2.71,0.0043,C1,OX1,2.2
243965,1002250,1875,0.57374,2.664,717.22,1.5,0.0027,C1,OX1,2.16
243970,1002250,1875,0.53417,3.561,762.28,0,0,C1,OX1,1.92
243975,1002250,1875,0.4768,2.715,614.75,0,0,C1,OX1,2
243980,1002250,1875,0.51736,2.646,641.11,0,0,C1,OX1,1.82
243925,1002260,1875,0.50893,2.163,879.62,24.16,0.4709,C1,OX1,1.96
243930,1002260,1875,0.49975,2.627,964.99,22.45,0.4557,C1,OX1,2.06
243935,1002260,1875,0.50055,2.543,927.01,20.1,0.3836,C1,OX1,1.92
243940,1002260,1875,0.53017,2.752,910.8,17.45,0.2605,C1,OX1,2.2
243945,1002260,1875,0.56612,2.679,815.13,12.53,0.1321,C1,OX1,2.06
243950,1002260,1875,0.57111,2.749,755.91,9.96,0.0504,C1,OX1,1.9
243955,1002260,1875,0.57434,2.547,699.4,4.59,0.0063,C1,OX1,1.92
243960,1002260,1875,0.59199,2.603,713.19,2.44,0.0039,C1,OX1,2.2
243965,1002260,1875,0.56166,2.784,721.78,1.16,0.0021,C1,OX1,2.08
243970,1002260,1875,0.53426,3.565,762.77,0,0,C1,OX1,2.16
243975,1002260,1875,0.54978,3.121,670.79,0,0,C1,OX1,1.82
243980,1002260,1875,0.51735,2.646,641,0,0,C1,OX1,2.18
243930,1002270,1875,0.47459,2.726,920.42,19.55,0.2782,C1,OX1,1.98
243935,1002270,1875,0.48762,2.648,896.93,17.66,0.2072,C1,OX1,2
243940,1002270,1875,0.52343,2.885,883.72,14.6,0.1337,C1,OX1,1.82
243945,1002270,1875,0.54599,2.788,784.79,10.33,0.0426,C1,OX1,2.06
243950,1002270,1875,0.56244,2.858,758.37,8.71,0.0441,C1,OX1,2.18
243955,1002270,1875,0.56544,2.652,703.9,4.02,0.0055,C1,OX1,1.86
243960,1002270,1875,0.58097,2.7,715.7,2.14,0.0034,C1,OX1,1.94
243965,1002270,1875,0.55414,2.861,723.38,1,0.0018,C1,OX1,2.02
243970,1002270,1875,0.53435,3.568,763.27,0,0,C1,OX1,2.2
243975,1002270,1875,0.5371,3.259,733.65,0,0,C1,OX1,1.8
243980,1002270,1875,0.47811,2.988,708.59,0,0,C1,OX1,1.96
243935,1002280,1875,0.4678,2.768,866.73,14.73,0.1164,C1,OX1,1.8
243940,1002280,1875,0.50763,3.028,845.75,11.66,0.0417,C1,OX1,2.06
243945,1002280,1875,0.53881,2.917,783.49,8.72,0.0359,C1,OX1,2.06
243950,1002280,1875,0.55313,2.974,761.04,7.39,0.0374,C1,OX1,1.92
243955,1002280,1875,0.55627,2.76,708.58,3.44,0.0047,C1,OX1,2.02
243960,1002280,1875,0.57003,2.796,718.24,1.84,0.0029,C1,OX1,2.2
243965,1002280,1875,0.54714,2.932,724.88,0.85,0.0015,C1,OX1,1.9
243970,1002280,1875,0.53443,3.571,763.72,0,0,C1,OX1,1.84
243975,1002280,1875,0.53727,3.259,733.33,0,0,C1,OX1,1.9
243980,1002280,1875,0.47805,2.987,708.22,0,0,C1,OX1,2.2
243985,1002280,1875,0.50781,3.445,871.92,0,0,C1,OX1,1.84
243940,1002290,1875,0.51002,3.16,842.44,9.59,0.0342,C1,TR1,2.046
243945,1002290,1875,0.53219,3.034,782.33,7.23,0.0298,C1,TR1,2.112
243950,1002290,1875,0.54481,3.077,763.45,6.2,0.0314,C1,OX1,2.18
243955,1002290,1875,0.54822,2.854,712.68,2.92,0.004,C1,OX1,2.2
243960,1002290,1875,0.5606,2.88,720.42,1.58,0.0025,C1,OX1,1.96
243965,1002290,1875,0.54137,2.991,726.1,0.72,0.0013,C1,OX1,2.12
243970,1002290,1875,0.53449,3.573,764.04,0,0,C1,OX1,1.94
243975,1002290,1875,0.53738,3.259,733.1,0,0,C1,OX1,1.82
243980,1002290,1875,0.47801,2.987,707.96,0,0,C1,OX1,1.8
243985,1002290,1875,0.50782,3.445,871.84,0,0,C1,OX1,2.2
243945,1002300,1875,0.52751,3.119,781.45,6.17,0.0254,C1,TR1,2.354
243950,1002300,1875,0.53886,3.152,765.12,5.35,0.0271,C1,TR1,2.112
243955,1002300,1875,0.54235,2.923,715.52,2.55,0.0035,C1,TR1,2.398
243960,1002300,1875,0.53245,2.961,719.28,0.78,0.0016,C1,TR1,2.156
243965,1002300,1875,0.5372,3.033,726.91,0.63,0.0012,C1,TR1,2.024
243970,1002300,1875,0.53451,3.574,764.16,0,0,C1,OX1,1.9
243975,1002300,1875,0.53742,3.259,733.02,0,0,C1,OX1,2.18
243980,1002300,1875,0.478,2.987,707.87,0,0,C1,OX1,1.8
243985,1002300,1875,0.50783,3.445,871.82,0,0,C1,OX1,2.18
243940,1002310,1875,0.51367,3.308,839.72,7.36,0.0262,C1,TR1,2.31
243945,1002310,1875,0.52529,3.164,780.86,5.61,0.0231,C1,TR1,2.376
243950,1002310,1875,0.53572,3.193,765.91,4.88,0.0248,C1,TR1,2.09
243955,1002310,1875,0.54175,3.069,729.25,2.25,0.0029,C1,TR1,2.068
243960,1002310,1875,0.52984,2.986,717.2,0.81,0.0016,C1,TR1,2.266
243965,1002310,1875,0.50819,3.323,731.81,0,0,C1,OX1,1.94
243970,1002310,1875,0.53449,3.573,764.04,0,0,C1,OX1,2.16
243975,1002310,1875,0.53738,3.259,733.1,0,0,C1,OX1,2
243980,1002310,1875,0.47801,2.987,707.96,0,0,C1,OX1,1.86
243985,1002310,1875,0.50782,3.445,871.84,0,0,C1,OX1,2.2
243940,1002320,1875,0.5152,3.323,840.66,7.26,0.0258,C1,TR1,2.156
243945,1002320,1875,0.50185,3.279,774.14,5.41,0.0231,C1,TR1,2.31
243950,1002320,1875,0.53498,3.206,765.93,4.75,0.0241,C1,TR1,2.046
243955,1002320,1875,0.54814,3.128,737.32,1.02,0.0015,C1,TR1,2.09
243960,1002320,1875,0.53139,3.125,731.51,0.6,0.0011,C1,OX1,1.8
243965,1002320,1875,0.50824,3.322,731.53,0,0,C1,OX1,2.06
243885,1002130,1880,0.56859,4.494,1103.57,28.4,1.0672,C1,TR1,2.134
243890,1002130,1880,0.4419,1.742,460.71,14.05,0.4129,C1,TR1,2.024
243895,1002130,1880,0.47493,0.725,183.63,6.2,0.1733,C1,TR1,2.2
243910,1002130,1880,0.45633,0.456,119.55,4.15,0.1165,C1,TR1,1.98
243885,1002140,1880,0.56735,4.456,1098.1,28,1.0838,C1,TR1,2.134
243890,1002140,1880,0.48376,2.562,679.44,20.54,0.6282,C1,TR1,2.332
243895,1002140,1880,0.49502,1.425,364.01,12.21,0.3583,C1,TR1,2.376
243900,1002140,1880,0.46599,0.925,243.6,8.36,0.2636,C1,TR1,2.266
243905,1002140,1880,0.47278,0.83,218.62,7.61,0.2361,C1,TR1,2.2
243910,1002140,1880,0.47529,0.864,231.18,7.98,0.2388,C1,TR1,2.2
243915,1002140,1880,0.47694,0.78,209.32,7.76,0.2104,C1,TR1,2.046
243920,1002140,1880,0.48361,0.824,251.69,9.28,0.2458,,TR1,2.332
243890,1002150,1880,0.51429,3.057,823.4,24.87,0.8305,C1,TR1,2.42
243895,1002150,1880,0.5102,2.213,579.33,19.3,0.6366,C1,TR1,2.354
243900,1002150,1880,0.48431,1.599,435.84,14.87,0.5326,C1,TR1,2.134
243905,1002150,1880,0.4934,1.451,395.22,13.67,0.4807,C1,TR1,2.288
243910,1002150,1880,0.49759,1.44,401.77,13.65,0.4587,C1,TR1,1.98
243915,1002150,1880,0.50167,1.273,374.74,13.15,0.4388,C1,TR1,2.376
243920,1002150,1880,0.5001,1.224,392.39,14.06,0.4307,C1,TR1,2.244
243925,1002150,1880,0.50842,1.153,384.94,13.74,0.4948,C1,TR1,2.156
243930,1002150,1880,0.51977,1.177,422.15,14.19,0.4518,,TR1,2.068
243895,1002160,1880,0.51235,2.529,702.05,23.16,0.9556,C1,TR1,2.046
243900,1002160,1880,0.50054,2.138,626.51,21.15,0.9415,C1,TR1,2.31
243905,1002160,1880,0.52277,1.918,586.94,19.17,0.8249,C1,TR1,2.002
243910,1002160,1880,0.51955,1.878,561.84,18.64,0.7512,C1,TR1,1.98
243915,1002160,1880,0.52806,1.682,539.31,18.15,0.7321,C1,TR1,1.98
243920,1002160,1880,0.51614,1.607,553.34,19.12,0.7005,C1,TR1,2.2
243925,1002160,1880,0.52669,1.502,541.09,18.49,0.7686,C1,TR1,2.002
243930,1002160,1880,0.54918,1.537,609.54,18.79,0.813,C1,TR1,2.398
243935,1002160,1880,0.55788,1.539,598.74,17.38,0.8221,C1,TR1,2.024
243940,1002160,1880,0.57169,1.454,634.9,17.37,0.7818,C1,TR1,2.002
243945,1002160,1880,0.57815,1.114,579.73,14.21,0.7322,C1,TR1,2.244
243950,1002160,1880,0.73588,3.037,1647.19,39.79,2.5211,C1,TR1,2.2
243955,1002160,1880,0.69529,2.537,1553.49,31.5,4.1301,C1,TR1,2.31
243895,1002170,1880,0.49093,2.508,783.11,25.32,1.4453,C1,TR1,2.31
243900,1002170,1880,0.49659,2.155,719.41,23.79,1.386,C1,TR1,2.156
243905,1002170,1880,0.53494,2.056,710.39,22.41,1.2221,C1,TR1,2.222
243910,1002170,1880,0.53429,1.929,673.21,21.21,1.1429,C1,TR1,2.134
243915,1002170,1880,0.55436,1.951,698.61,22.5,1.1083,C1,TR1,2.2
243920,1002170,1880,0.5505,1.893,735.91,23.82,1.1916,C1,TR1,2.178
243925,1002170,1880,0.54526,1.799,702.73,22.95,1.1213,C1,TR1,2.42
243930,1002170,1880,0.57225,1.811,768.66,22.65,1.1296,C1,TR1,2.266
243935,1002170,1880,0.58492,1.827,750.81,21.21,1.1156,C1,TR1,2.398
243940,1002170,1880,0.5939,1.641,725.52,19.54,1.0782,C1,TR1,2.046
243945,1002170,1880,0.6061,1.338,713.34,17.1,0.9951,C1,TR1,1.98
243950,1002170,1880,0.70789,2.417,1498.67,32.66,4.2636,C1,TR1,2.222
243955,1002170,1880,0.64231,2.45,1470.16,32.67,3.7751,C1,TR1,2.42
243900,1002180,1880,0.49987,1.918,752.54,24.36,1.8155,C1,TR1,2.42
243905,1002180,1880,0.53345,1.996,797.9,24.22,1.621,C1,TR1,2.222
243910,1002180,1880,0.54472,1.883,746.87,22.7,1.4751,C1,TR1,2.178
243915,1002180,1880,0.57732,1.992,802.26,24.63,1.4504,C1,TR1,2.42
243920,1002180,1880,0.57394,1.956,832.4,25.79,1.5121,C1,TR1,2.42
243925,1002180,1880,0.56514,1.959,831.89,25.95,1.464,C1,TR1,2.376
243930,1002180,1880,0.59885,2.042,920.61,25.87,1.4686,C1,TR1,2.354
243935,1002180,1880,0.60663,2.035,888.14,24.08,1.4031,C1,TR1,2.178
243940,1002180,1880,0.61208,1.892,866.18,22.88,1.3485,C1,TR1,2.266
243945,1002180,1880,0.65778,1.658,875.75,19.81,1.4167,C1,TR1,2.09
243950,1002180,1880,0.741,2.485,1525.74,34.38,3.785,C1,TR1,2.376
243955,1002180,1880,0.6423,2.45,1470.15,32.67,3.7751,C1,TR1,2.266
243895,1002190,1880,0.46107,1.592,743.6,21.95,2.231,C1,TR1,2.112
243900,1002190,1880,0.49653,1.722,776.39,24.69,2.1518,C1,TR1,2.42
243905,1002190,1880,0.53619,1.839,829.66,24.49,1.883,C1,TR1,2.31
243910,1002190,1880,0.55204,1.83,806.73,24.12,1.7423,C1,TR1,2.288
243915,1002190,1880,0.59331,1.931,857.47,25.37,1.6845,C1,TR1,2.42
243920,1002190,1880,0.59079,1.89,881.41,26.14,1.8107,C1,TR1,2.09
243925,1002190,1880,0.59199,2.045,923.66,27.57,1.7082,C1,TR1,2.288
243930,1002190,1880,0.60949,2.088,995.63,26.8,1.7639,C1,TR1,2.068
243935,1002190,1880,0.62379,2.19,1002.3,26.25,1.652,C1,TR1,2.244
243940,1002190,1880,0.63208,2.031,981.05,24.69,1.6139,C1,TR1,2.222
243945,1002190,1880,0.69658,2.239,1159.05,25.08,1.8233,C1,TR1,2.31
243950,1002190,1880,0.73202,2.492,1334.55,26.52,2.7982,C1,TR1,2.178
243955,1002190,1880,0.6423,2.45,1470.14,32.67,3.7751,C1,TR1,2.398
243960,1002190,1880,0.536,2.275,1303,35,3.0628,C1,TR1,2.134
243895,1002200,1880,0.45699,1.437,726.38,21.29,2.3228,C1,TR1,2.332
243900,1002200,1880,0.49604,1.56,763.19,23.89,2.2008,C1,TR1,2.266
243905,1002200,1880,0.54476,1.625,809.49,23.34,1.9569,C1,TR1,2.002
243910,1002200,1880,0.55882,1.729,815.88,24.05,1.8311,C1,TR1,2.068
243915,1002200,1880,0.60061,1.892,888.38,25.88,1.7893,C1,TR1,2.024
243920,1002200,1880,0.60571,1.871,915.19,26.61,1.9227,C1,TR1,2.266
243925,1002200,1880,0.62542,1.985,934.91,27.25,1.7644,C1,TR1,2.156
243930,1002200,1880,0.62211,2.191,1077.29,28.35,1.9284,C1,TR1,2.398
243935,1002200,1880,0.62798,2.175,1068.33,25.83,1.8239,C1,TR1,2.288
243940,1002200,1880,0.64874,2.151,1059.89,25.82,1.6659,C1,TR1,2.2
243945,1002200,1880,0.74263,2.519,1297.2,26.39,2.2371,C1,TR1,2.09
243950,1002200,1880,0.73032,2.494,1301.91,25.18,2.6296,C1,TR1,2.09
243955,1002200,1880,0.61809,2.33,1106.61,18.45,1.9889,C1,TR1,2.112
243960,1002200,1880,0.55216,5.022,1080.78,20.13,1.2035,C1,TR1,2.09
243895,1002210,1880,0.49662,1.28,663.39,19.27,2.1134,C1,TR1,2.134
243900,1002210,1880,0.50514,1.451,731.76,22.64,2.083,C1,TR1,2.046
243905,1002210,1880,0.55624,1.529,784.44,22.32,1.8715,C1,TR1,2.112
243910,1002210,1880,0.56728,1.656,804.97,23.63,1.7772,C1,TR1,2.156
243915,1002210,1880,0.61773,1.706,849.39,24.44,1.7187,C1,TR1,2.222
243920,1002210,1880,0.63051,1.837,902.57,25.78,1.8243,C1,TR1,2.09
243925,1002210,1880,0.63242,1.887,931.99,26.04,1.7865,C1,TR1,2.178
243930,1002210,1880,0.61877,2.293,1106.82,27.39,1.8933,C1,TR1,2.024
243935,1002210,1880,0.62567,2.278,1108.97,26.56,1.8095,C1,TR1,2.31
243940,1002210,1880,0.65435,2.113,1057.56,24.1,1.6848,C1,TR1,2.376
243945,1002210,1880,0.72768,2.512,1237.85,25.01,1.9945,C1,TR1,2.09
243950,1002210,1880,0.67779,2.374,1135.05,21.31,2.0011,C1,TR1,2.046
243955,1002210,1880,0.60507,3.279,1064.96,16.76,1.4992,C1,TR1,2.244
243960,1002210,1880,0.60853,4.2,832.78,6.52,0.0082,C1,TR1,2.222
243965,1002210,1880,0.55187,5.745,849.46,7.99,0.0084,C1,TR1,2.398
243890,1002220,1880,0.47936,1.079,560.51,16.08,1.8976,C1,TR1,2.112
243895,1002220,1880,0.52399,1.132,584.53,16.61,1.7204,C1,TR1,2.42
243900,1002220,1880,0.52373,1.274,670.09,19.95,1.7654,C1,TR1,2.112
243905,1002220,1880,0.56217,1.467,740.89,21.7,1.5923,C1,TR1,2.2
243910,1002220,1880,0.57691,1.534,760.48,22.69,1.5583,C1,TR1,2.09
243915,1002220,1880,0.623,1.616,821.31,24.01,1.5543,C1,TR1,2.156
243920,1002220,1880,0.63493,1.784,876.51,25.07,1.6669,C1,TR1,2.046
243925,1002220,1880,0.62864,1.916,927.91,25.88,1.6291,C1,TR1,2.09
243930,1002220,1880,0.6133,2.225,1057.3,25.63,1.7009,C1,TR1,2.002
243935,1002220,1880,0.63579,2.233,1077.78,23.73,1.5668,C1,TR1,2.222
243940,1002220,1880,0.67823,2.435,1174.93,25.75,1.7507,C1,TR1,2.244
243945,1002220,1880,0.68067,2.403,1091.58,20.99,1.5071,C1,TR1,2.046
243950,1002220,1880,0.66568,2.364,1065.35,18.9,1.6798,C1,TR1,2.31
243955,1002220,1880,0.62013,3.208,973.46,13.53,1.0732,C1,TR1,2.354
243960,1002220,1880,0.5565,3.487,749.53,5.57,0.0073,C1,TR1,2.09
243965,1002220,1880,0.54899,5.143,819.7,6.19,0.0065,C1,TR1,2.2
243970,1002220,1880,0.47715,2.716,615.23,0,0,C1,TR1,2.332
243890,1002230,1880,0.49214,0.889,439.98,12.03,1.0388,C1,TR1,2.134
243895,1002230,1880,0.54988,1.022,516.33,14.61,1.2873,C1,TR1,2.024
243900,1002230,1880,0.53703,1.235,638.1,18.89,1.3508,C1,TR1,2.002
243905,1002230,1880,0.56047,1.434,703.44,21.51,1.2337,C1,TR1,2.31
243910,1002230,1880,0.57543,1.49,733.8,22.81,1.2576,C1,TR1,2.31
243915,1002230,1880,0.61407,1.612,793.73,23.76,1.2795,C1,TR1,2.288
243920,1002230,1880,0.62274,1.733,810.17,23.04,1.1961,C1,TR1,2.354
243925,1002230,1880,0.62033,1.889,901.36,25.04,1.3718,C1,TR1,2.024
243930,1002230,1880,0.59693,2.151,1019.76,23.88,1.4307,C1,TR1,2.112
243935,1002230,1880,0.62523,2.258,1051.71,22.37,1.2887,C1,TR1,2.354
243940,1002230,1880,0.65617,2.437,1095.15,23.5,1.3863,C1,TR1,2.398
243945,1002230,1880,0.65683,2.393,1007.65,18.78,1.179,C1,TR1,2.354
243950,1002230,1880,0.62141,2.325,875.91,12.11,0.9901,C1,TR1,2.354
243955,1002230,1880,0.60035,3.04,851.28,9.35,0.6028,C1,TR1,2.42
243960,1002230,1880,0.54584,3.137,722.84,4.63,0.0067,C1,TR1,2.046
243965,1002230,1880,0.50434,3.79,733.92,4.73,0.0063,C1,TR1,2.354
243970,1002230,1880,0.47706,2.715,615.1,0,0,C1,TR1,2.068
243975,1002230,1880,0.5174,2.647,641.37,0,0,C1,TR1,2.266
243890,1002240,1880,0.49678,0.87,451.84,11.04,0.6915,C1,TR1,2.112
243895,1002240,1880,0.55958,1.022,516.18,14.06,0.8993,C1,TR1,1.98
243900,1002240,1880,0.53172,1.274,653.76,18.27,0.9282,C1,TR1,2.332
243905,1002240,1880,0.5273,1.395,665.5,21.58,0.8648,C1,TR1,2.09
243910,1002240,1880,0.54087,1.599,727.99,23.89,0.8481,C1,TR1,2.024
243915,1002240,1880,0.58232,1.627,775.01,24.84,0.9557,C1,TR1,2.354
243920,1002240,1880,0.6033,1.762,798.21,22.55,0.9025,C1,TR1,2.31
243925,1002240,1880,0.58467,1.987,866.01,21.45,0.9472,C1,TR1,2.266
243930,1002240,1880,0.56766,2.222,986.17,22.92,1.0957,C1,TR1,2.376
243935,1002240,1880,0.61323,2.425,1046.92,21.77,0.9933,C1,TR1,2.31
243940,1002240,1880,0.60596,2.468,1017.04,20.51,0.908,C1,TR1,2.002
243945,1002240,1880,0.61958,2.39,894.94,15.95,0.8497,C1,TR1,2.068
243950,1002240,1880,0.61066,2.358,824.63,10.13,0.711,C1,OX1,1.98
243955,1002240,1880,0.5775,2.971,746.05,6.79,0.1787,C1,OX1,2.14
243960,1002240,1880,0.54394,3.042,716.51,4.16,0.0061,C1,OX1,2.14
243965,1002240,1880,0.56078,3.277,782.26,7.58,0.3054,C1,OX1,2.18
243970,1002240,1880,0.53644,3.259,734.74,0,0,C1,OX1,1.8
243975,1002240,1880,0.47835,2.992,710.04,0,0,C1,OX1,1.96
243980,1002240,1880,0.5077,3.447,872.48,0,0,C1,OX1,1.84
243905,1002250,1880,0.49786,1.56,738.59,23.8,0.5621,C1,TR1,2.002
243910,1002250,1880,0.50671,1.69,766.09,25.46,0.5692,C1,TR1,2.2
243915,1002250,1880,0.54369,1.714,792.41,26.11,0.6797,C1,TR1,2.376
243920,1002250,1880,0.57259,1.847,801.66,22.28,0.6264,C1,TR1,2.376
243925,1002250,1880,0.55826,2.125,859.77,20.86,0.6647,C1,TR1,2.354
243930,1002250,1880,0.53083,2.337,932.77,21.99,0.6578,C1,TR1,2.09
243935,1002250,1880,0.59341,2.465,985.77,19.74,0.6899,C1,OX1,2.18
243940,1002250,1880,0.58935,2.541,946.12,16.92,0.4863,C1,OX1,1.84
243945,1002250,1880,0.5841,2.415,862.7,14.91,0.5558,C1,OX1,2.08
243950,1002250,1880,0.57913,2.276,754.33,8.21,0.4551,C1,OX1,1.9
243955,1002250,1880,0.57398,2.942,720.78,4.22,0.0059,C1,OX1,2.04
243960,1002250,1880,0.54126,2.965,711.29,3.62,0.0054,C1,OX1,1.86
243965,1002250,1880,0.53208,3.074,739.72,3.69,0.0054,C1,OX1,2.04
243970,1002250,1880,0.47475,2.529,645.95,1.54,0.0028,C1,OX1,2.1
243975,1002250,1880,0.47828,2.991,709.58,0,0,C1,OX1,2.02
243980,1002250,1880,0.56683,3.35,917.22,0,0,C1,OX1,2.04
243920,1002260,1880,0.54231,1.984,815.25,23.9,0.4393,C1,TR1,2.002
243925,1002260,1880,0.52947,2.251,856.2,19.95,0.4551,C1,OX1,1.94
243930,1002260,1880,0.52375,2.654,919.35,19,0.3942,C1,OX1,2
243935,1002260,1880,0.58038,2.557,936.22,17.39,0.403,C1,OX1,2.2
243940,1002260,1880,0.56497,2.482,872.53,14.25,0.3141,C1,OX1,1.92
243945,1002260,1880,0.56689,2.492,803.73,11.67,0.3075,C1,OX1,2.2
243950,1002260,1880,0.54343,2.384,687.1,8.3,0.0394,C1,OX1,2.08
243955,1002260,1880,0.56767,2.901,717.01,3.61,0.0052,C1,OX1,2.06
243960,1002260,1880,0.5378,2.923,708.32,3.05,0.0047,C1,OX1,1.84
243965,1002260,1880,0.51763,2.964,724.95,2.87,0.0043,C1,OX1,1.9
243970,1002260,1880,0.48165,2.608,655.25,1.37,0.0025,C1,OX1,2.08
243975,1002260,1880,0.51815,3.02,766.09,0,0,C1,OX1,2.12
243980,1002260,1880,0.55007,3.067,820.45,0,0,C1,OX1,2.14
243985,1002260,1880,0.58442,3.504,1006.97,0,0,C1,OX1,1.9
243925,1002270,1880,0.50269,2.387,835.8,17.93,0.2277,C1,OX1,1.96
243930,1002270,1880,0.51233,2.762,887.57,16.63,0.2651,C1,OX1,1.96
243935,1002270,1880,0.56343,2.691,892.12,14.83,0.216,C1,OX1,1.82
243940,1002270,1880,0.5474,2.606,831.4,12.07,0.157,C1,OX1,1.98
243945,1002270,1880,0.54221,2.599,749.66,9.17,0.102,C1,OX1,2.02
243950,1002270,1880,0.53831,2.512,693.38,7.25,0.0344,C1,OX1,2.12
243955,1002270,1880,0.55975,2.905,715.92,2.99,0.0043,C1,OX1,2.14
243960,1002270,1880,0.51686,2.771,690.49,2.68,0.0043,C1,OX1,1.84
243965,1002270,1880,0.51589,2.969,726.9,2.39,0.0036,C1,OX1,2.1
243970,1002270,1880,0.4867,3.051,728.01,1.03,0.0019,C1,OX1,1.94
243975,1002270,1880,0.51781,3.019,765.27,0,0,C1,OX1,2.04
243980,1002270,1880,0.54991,3.066,819.97,0,0,C1,OX1,2.02
243985,1002270,1880,0.5843,3.504,1006.97,0,0,C1,OX1,1.86
243930,1002280,1880,0.50323,2.901,853.07,13.37,0.1422,C1,OX1,2.2
243935,1002280,1880,0.54708,2.849,861.45,12.35,0.122,C1,OX1,2.02
243940,1002280,1880,0.53185,2.783,804.53,9.48,0.0605,C1,OX1,2.02
243945,1002280,1880,0.53257,2.748,740.2,7.22,0.0293,C1,OX1,2.12
243950,1002280,1880,0.53255,2.654,700.43,6.09,0.0289,C1,OX1,2.04
243955,1002280,1880,0.55146,2.716,702.42,1.84,0.003,C1,OX1,2.02
243960,1002280,1880,0.52547,3.032,736.31,1.85,0.003,C1,OX1,2.2
243965,1002280,1880,0.51296,2.751,714.82,1.31,0.0024,C1,OX1,1.82
243970,1002280,1880,0.51407,3.134,768.08,0.78,0.0014,C1,OX1,1.96
243975,1002280,1880,0.51751,3.017,764.55,0,0,C1,OX1,2.08
243980,1002280,1880,0.54976,3.066,819.56,0,0,C1,OX1,2.16
243985,1002280,1880,0.56679,3.35,917.21,0,0,C1,OX1,2.12
243935,1002290,1880,0.52769,3.009,831.69,9.52,0.0288,C1,TR1,2.376
243940,1002290,1880,0.52299,3.054,806.94,7.48,0.026,C1,TR1,2.354
243945,1002290,1880,0.52633,2.878,740.48,5.81,0.0236,C1,TR1,2.42
243950,1002290,1880,0.53519,2.794,699.88,2.83,0.004,C1,OX1,1.94
243955,1002290,1880,0.54385,2.825,708.17,1.52,0.0025,C1,OX1,2.04
